gender,age,place,group,netTime,minutes,mph
M,21,4274,M18-24 ,5:18:31,351.2666667,4.478435187
F,42,4275,F40-44 ,5:18:33,349.6666667,4.49892755
F,30,4276,F30-34 ,5:18:34,340.7,4.617331964
F,34,4277,F30-34 ,5:18:39,323.1333333,4.8683464
M,36,4278,M35-39 ,5:18:40,340.55,4.619365732
F,39,4279,F35-39 ,5:18:41,322.8833333,4.872115831
M,53,4280,M50-54 ,5:18:45,329.15,4.779355917
F,23,4281,F18-24 ,5:18:47,327.6166667,4.801724576
M,39,4282,M35-39 ,5:18:48,338.4,4.648714539
M,50,4283,M50-54 ,5:18:50,351.6166667,4.473977343
M,44,4284,M40-44 ,5:18:50,327.6,4.801968864
F,30,4285,F30-34 ,5:18:54,352.15,4.467201477
F,28,4286,F25-29 ,5:18:54,329.8833333,4.76873137
F,28,4287,F25-29 ,5:18:54,354.4333333,4.438422835
M,30,4288,M30-34 ,5:18:56,321.7833333,4.888770912
F,39,4289,F35-39 ,5:18:58,327.7333333,4.800015256
M,40,4290,M40-44 ,5:19:00,341.1833333,4.610790875
F,40,4291,F40-44 ,5:19:00,327.5833333,4.802213177
M,29,4292,M25-29 ,5:19:01,319.6833333,4.920885251
M,37,4293,M35-39 ,5:19:03,347.9833333,4.520690646
F,38,4294,F35-39 ,5:19:04,334.7833333,4.698934634
F,32,4295,F30-34 ,5:19:05,354.1666667,4.441764706
F,27,4296,F25-29 ,5:19:05,331.9666667,4.738804097
F,45,4297,F45-49 ,5:19:06,354.2333333,4.440928766
M,27,4298,M25-29 ,5:19:07,345.4,4.554502027
M,28,4299,M25-29 ,5:19:08,338.5,4.647341211
M,42,4300,M40-44 ,5:19:10,319.4,4.92525047
M,49,4301,M45-49 ,5:19:11,344.85,4.561765985
M,44,4302,M40-44 ,5:19:13,356.2666667,4.415582897
M,38,4303,M35-39 ,5:19:14,350,4.494642857
M,52,4304,M50-54 ,5:19:15,345.45,4.553842814
F,37,4305,F35-39 ,5:19:15,350.0166667,4.494428837
M,30,4306,M30-34 ,5:19:16,330,4.767045455
F,37,4307,F35-39 ,5:19:16,330.0166667,4.766804707
M,55,4308,M55-59 ,5:19:16,352.0833333,4.468047337
F,37,4309,F35-39 ,5:19:17,350.0166667,4.494428837
M,50,4310,M50-54 ,5:19:17,343.6666667,4.577473327
F,30,4311,F30-34 ,5:19:20,333.1666667,4.721735868
M,37,4312,M35-39 ,5:19:21,352.1166667,4.467624367
F,44,4313,F40-44 ,5:19:22,332.5333333,4.730728749
F,60,4314,F60-64 ,5:19:23,326.0166667,4.825290118
F,38,4315,F35-39 ,5:19:23,327.7833333,4.799283063
M,42,4316,M40-44 ,5:19:23,344.7666667,4.562868607
M,38,4317,M35-39 ,5:19:23,347.5,4.526978417
M,36,4318,M35-39 ,5:19:24,354.5833333,4.436545241
M,37,4319,M35-39 ,5:19:26,341.1666667,4.611016121
F,27,4320,F25-29 ,5:19:27,352.5333333,4.462343986
M,56,4321,M55-59 ,5:19:28,319.8666667,4.918064819
F,60,4322,F60-64 ,5:19:30,330.7333333,4.756475509
M,58,4323,M55-59 ,5:19:30,328.1333333,4.794163958
F,40,4324,F40-44 ,5:19:32,351.85,4.471010374
M,22,4325,M18-24 ,5:19:32,350.4166667,4.489298454
M,23,4326,M18-24 ,5:19:32,350.5333333,4.487804298
F,20,4327,F18-24 ,5:19:33,350.55,4.487590929
M,27,4328,M25-29 ,5:19:33,352.6833333,4.460446104
F,20,4329,F18-24 ,5:19:35,354.6666667,4.43550282
F,48,4330,F45-49 ,5:19:36,354.6666667,4.43550282
F,44,4331,F40-44 ,5:19:37,328.3166667,4.791486878
F,49,4332,F45-49 ,5:19:38,347.25,4.530237581
M,63,4333,M60-64 ,5:19:38,328.1,4.794651021
F,34,4334,F30-34 ,5:19:40,333.0333333,4.723626264
F,36,4335,F35-39 ,5:19:43,335.4833333,4.689130111
F,41,4336,F40-44 ,5:19:45,323.95,4.856073468
M,45,4337,M45-49 ,5:19:46,327.9,4.79757548
M,33,4338,M30-34 ,5:19:46,327.95,4.796844031
F,50,4339,F50-54 ,5:19:48,328,4.796112805
F,23,4340,F18-24 ,5:19:51,342.3666667,4.594854445
M,43,4341,M40-44 ,5:19:51,348.7,4.511399484
F,23,4342,F18-24 ,5:19:51,319.85,4.918321088
M,38,4343,M35-39 ,5:19:53,350.7,4.485671514
M,56,4344,M55-59 ,5:19:54,328.7333333,4.785413709
M,39,4345,M35-39 ,5:19:54,345.65,4.551207869
M,41,4346,M40-44 ,5:19:57,343.8,4.57569808
F,52,4347,F50-54 ,5:19:57,352.5166667,4.462554962
F,27,4348,F25-29 ,5:20:00,328.55,4.788084005
F,39,4349,F35-39 ,5:20:00,342.5,4.593065693
F,37,4350,F35-39 ,5:20:01,326.5333333,4.817655165
M,49,4351,M45-49 ,5:20:01,341.9333333,4.60067752
F,29,4352,F25-29 ,5:20:02,326.5333333,4.817655165
M,51,4353,M50-54 ,5:20:02,333.2833333,4.720083012
M,56,4354,M55-59 ,5:20:03,324.5833333,4.846598203
F,40,4355,F40-44 ,5:20:03,324.5833333,4.846598203
F,24,4356,F18-24 ,5:20:04,355.3166667,4.427388714
F,34,4357,F30-34 ,5:20:04,339.8,4.629561507
M,41,4358,M40-44 ,5:20:05,353.1666667,4.454341671
F,59,4359,F55-59 ,5:20:07,337.8,4.656971581
F,35,4360,F35-39 ,5:20:07,324.6333333,4.84585173
F,48,4361,F45-49 ,5:20:07,355.6,4.42386108
F,42,4362,F40-44 ,5:20:07,324.65,4.845602957
M,33,4363,M30-34 ,5:20:09,342.0333333,4.599332424
M,54,4364,M50-54 ,5:20:10,354.7666667,4.43425256
M,39,4365,M35-39 ,5:20:10,344.65,4.564413173
M,51,4366,M50-54 ,5:20:12,323.0333333,4.869853472
M,37,4367,M35-39 ,5:20:15,348.0666667,4.519608313
F,40,4368,F40-44 ,5:20:16,326.5833333,4.816917581
F,49,4369,F45-49 ,5:20:17,330.7833333,4.755756538
F,38,4370,F35-39 ,5:20:18,335.6333333,4.687034462
F,33,4371,F30-34 ,5:20:18,331.1166667,4.750968943
F,61,4372,F60-64 ,5:20:18,331.45,4.746190979
F,40,4373,F40-44 ,5:20:19,330.85,4.754798247
F,38,4374,F35-39 ,5:20:19,333.35,4.719139043
M,36,4375,M35-39 ,5:20:19,331.0833333,4.751447269
F,44,4376,F40-44 ,5:20:20,329,4.781534954
F,29,4377,F25-29 ,5:20:20,331.0833333,4.751447269
F,34,4378,F30-34 ,5:20:20,331.0833333,4.751447269
F,31,4379,F30-34 ,5:20:21,326.9166667,4.812006118
M,41,4380,M40-44 ,5:20:21,326.7666667,4.814215036
M,32,4381,M30-34 ,5:20:24,335.4666667,4.689363076
F,52,4382,F50-54 ,5:20:25,334.0166667,4.709720074
M,42,4383,M40-44 ,5:20:25,351.5333333,4.475037929
M,29,4384,M25-29 ,5:20:27,331.1833333,4.750012581
M,60,4385,M60-64 ,5:20:27,345.7666667,4.549672226
M,37,4386,M35-39 ,5:20:27,325.0833333,4.839143809
F,40,4387,F40-44 ,5:20:28,337.9833333,4.654445485
M,39,4388,M35-39 ,5:20:28,331.1333333,4.750729817
M,24,4389,M18-24 ,5:20:30,326.9333333,4.811760808
F,37,4390,F35-39 ,5:20:31,326.7333333,4.814706182
F,59,4391,F55-59 ,5:20:33,327.2,4.807839242
F,32,4392,F30-34 ,5:20:35,353.95,4.444483684
F,56,4393,F55-59 ,5:20:40,334.15,4.70784079
F,27,4394,F25-29 ,5:20:40,351.4666667,4.47588676
M,35,4395,M35-39 ,5:20:42,349.6666667,4.49892755
M,38,4396,M35-39 ,5:20:42,338.1333333,4.652380718
M,25,4397,M25-29 ,5:20:43,334.4833333,4.703149135
M,52,4398,M50-54 ,5:20:44,323.2833333,4.866087539
F,30,4399,F30-34 ,5:20:44,357.6833333,4.398094217
M,47,4400,M45-49 ,5:20:45,325.0333333,4.839888217
F,58,4401,F55-59 ,5:20:46,331.05,4.751925691
M,49,4402,M45-49 ,5:20:47,331.8666667,4.740232021
F,45,4403,F45-49 ,5:20:48,334.45,4.70361788
F,45,4404,F45-49 ,5:20:48,334.45,4.70361788
M,43,4405,M40-44 ,5:20:48,344.6166667,4.564854669
M,25,4406,M25-29 ,5:20:49,331.8166667,4.740946306
M,37,4407,M35-39 ,5:20:49,354.2666667,4.440510915
M,45,4408,M45-49 ,5:20:50,333.65,4.714895849
F,41,4409,F40-44 ,5:20:50,334.4333333,4.703852287
M,56,4410,M55-59 ,5:20:51,331.85,4.740470092
F,43,4411,F40-44 ,5:20:51,329.4833333,4.774520714
F,37,4412,F35-39 ,5:20:52,354.3166667,4.439884284
M,47,4413,M45-49 ,5:20:53,345.9,4.547918474
F,25,4414,F25-29 ,5:20:54,355.8333333,4.420960187
M,43,4415,M40-44 ,5:20:54,325.3333333,4.835425205
F,49,4416,F45-49 ,5:20:55,340.2333333,4.623665132
M,48,4417,M45-49 ,5:20:55,349.8333333,4.496784183
M,71,4418,M70-74 ,5:20:57,329.85,4.769213279
F,20,4419,F18-24 ,5:20:57,355.8333333,4.420960187
F,41,4420,F40-44 ,5:20:58,327.7666667,4.799527103
M,43,4421,M40-44 ,5:20:58,327.7666667,4.799527103
F,34,4422,F30-34 ,5:20:59,323.7333333,4.859323517
F,28,4423,F25-29 ,5:21:01,325.2333333,4.836911961
F,23,4424,F18-24 ,5:21:01,356.5333333,4.412280292
M,33,4425,M30-34 ,5:21:04,356,4.418890449
M,49,4426,M45-49 ,5:21:04,356,4.418890449
F,32,4427,F30-34 ,5:21:07,354.0333333,4.443437529
M,39,4428,M35-39 ,5:21:07,356.2833333,4.415376339
M,47,4429,M45-49 ,5:21:08,321.7166667,4.889783971
M,36,4430,M35-39 ,5:21:09,356.3166667,4.414963282
F,27,4431,F25-29 ,5:21:10,330.0833333,4.765841959
M,31,4432,M30-34 ,5:21:10,330.0833333,4.765841959
F,37,4433,F35-39 ,5:21:11,325.5,4.832949309
F,50,4434,F50-54 ,5:21:12,334.9666667,4.696362822
F,33,4435,F30-34 ,5:21:12,334.25,4.706432311
M,38,4436,M35-39 ,5:21:14,329.7666667,4.770418478
M,30,4437,M30-34 ,5:21:15,334.65,4.700806813
M,43,4438,M40-44 ,5:21:15,334.3,4.705728388
F,40,4439,F40-44 ,5:21:16,352.3833333,4.464243485
M,31,4440,M30-34 ,5:21:17,336.6833333,4.672417207
F,30,4441,F30-34 ,5:21:18,336.45,4.675657601
F,30,4442,F30-34 ,5:21:21,331.5333333,4.744997989
M,43,4443,M40-44 ,5:21:21,323.9666667,4.855823644
M,46,4444,M45-49 ,5:21:24,324,4.855324074
F,57,4445,F55-59 ,5:21:24,337.2333333,4.664796877
M,41,4446,M40-44 ,5:21:24,345.9333333,4.547480247
M,54,4447,M50-54 ,5:21:24,332.3833333,4.732863661
M,52,4448,M50-54 ,5:21:24,354.0833333,4.442810073
F,31,4449,F30-34 ,5:21:25,341.2333333,4.610115268
F,26,4450,F25-29 ,5:21:25,355.9333333,4.419718112
F,27,4451,F25-29 ,5:21:26,328.4333333,4.789784837
M,64,4452,M60-64 ,5:21:27,354.2166667,4.441137722
F,30,4453,F30-34 ,5:21:28,349.4166667,4.502146435
F,30,4454,F30-34 ,5:21:29,336.7166667,4.67195466
M,39,4455,M35-39 ,5:21:30,354.3333333,4.439675447
F,44,4456,F40-44 ,5:21:30,354.25,4.440719831
M,29,4457,M25-29 ,5:21:30,329.9666667,4.767527023
M,33,4458,M30-34 ,5:21:31,328.0833333,4.79489459
F,54,4459,F50-54 ,5:21:31,330.4333333,4.760793907
F,27,4460,F25-29 ,5:21:32,330.5166667,4.759593566
F,51,4461,F50-54 ,5:21:32,356.25,4.415789474
F,48,4462,F45-49 ,5:21:33,332.3,4.734050557
M,43,4463,M40-44 ,5:21:35,326,4.82553681
F,18,4464,F18-24 ,5:21:36,345.45,4.553842814
F,39,4465,F35-39 ,5:21:37,326,4.82553681
M,38,4466,M35-39 ,5:21:38,345.45,4.553842814
M,53,4467,M50-54 ,5:21:39,339.1333333,4.638662276
F,23,4468,F18-24 ,5:21:40,354.35,4.439466629
F,51,4469,F50-54 ,5:21:40,339.15,4.638434321
F,36,4470,F35-39 ,5:21:41,326.2166667,4.822331784
M,26,4471,M25-29 ,5:21:41,325.8833333,4.827264358
M,49,4472,M45-49 ,5:21:42,350.2666667,4.491220974
M,37,4473,M35-39 ,5:21:43,326.0166667,4.825290118
M,49,4474,M45-49 ,5:21:43,323.9833333,4.855573846
F,29,4475,F25-29 ,5:21:43,352.9833333,4.456655177
M,44,4476,M40-44 ,5:21:44,355.1,4.430090115
M,50,4477,M50-54 ,5:21:44,356.4833333,4.412899154
M,29,4478,M25-29 ,5:21:45,330.7833333,4.755756538
M,40,4479,M40-44 ,5:21:45,350.6833333,4.485884701
M,40,4480,M40-44 ,5:21:46,326.45,4.818884975
M,54,4481,M50-54 ,5:21:47,330.6333333,4.757914104
F,24,4482,F18-24 ,5:21:48,332.9833333,4.724335552
F,38,4483,F35-39 ,5:21:49,328.6,4.787355447
F,44,4484,F40-44 ,5:21:51,328.2,4.793190128
M,23,4485,M18-24 ,5:21:51,328.2166667,4.792946732
F,54,4486,F50-54 ,5:21:52,328.2,4.793190128
F,39,4487,F35-39 ,5:21:53,344.3,4.569053151
F,33,4488,F30-34 ,5:21:53,344.3,4.569053151
F,42,4489,F40-44 ,5:21:54,326.8333333,4.813233044
M,37,4490,M35-39 ,5:21:55,358.9833333,4.382167232
F,45,4491,F45-49 ,5:21:56,346.7,4.537424286
M,53,4492,M50-54 ,5:21:57,332.7666667,4.7274116
M,25,4493,M25-29 ,5:21:59,326.7833333,4.813969501
M,53,4494,M50-54 ,5:22:01,347.6666667,4.524808245
M,53,4495,M50-54 ,5:22:01,324.7,4.844856791
F,25,4496,F25-29 ,5:22:02,341.8333333,4.602023403
M,47,4497,M45-49 ,5:22:03,357.4166667,4.401375612
M,47,4498,M45-49 ,5:22:03,333.1,4.722680877
M,45,4499,M45-49 ,5:22:04,358.9333333,4.382777675
M,43,4500,M40-44 ,5:22:04,341.7,4.60381914
F,34,4501,F30-34 ,5:22:04,353.1333333,4.45476213
F,36,4502,F35-39 ,5:22:06,327.1166667,4.809064044
F,25,4503,F25-29 ,5:22:07,328.9333333,4.782504054
F,39,4504,F35-39 ,5:22:10,347.5333333,4.526544216
M,33,4505,M30-34 ,5:22:10,355.5833333,4.424068432
M,36,4506,M35-39 ,5:22:11,342.5,4.593065693
M,39,4507,M35-39 ,5:22:11,347.45,4.527629875
M,33,4508,M30-34 ,5:22:12,326.6666667,4.815688776
M,24,4509,M18-24 ,5:22:16,341.7666667,4.602921096
M,48,4510,M45-49 ,5:22:16,324.9,4.841874423
M,50,4511,M50-54 ,5:22:17,327.3166667,4.806125566
F,35,4512,F35-39 ,5:22:17,328.9333333,4.782504054
F,34,4513,F30-34 ,5:22:18,357.1833333,4.404250852
F,18,4514,F18-24 ,5:22:19,330.9166667,4.753840342
F,31,4515,F30-34 ,5:22:19,323.0833333,4.869099819
M,24,4516,M18-24 ,5:22:20,357.5333333,4.3999394
F,28,4517,F25-29 ,5:22:23,327.15,4.808574049
F,25,4518,F25-29 ,5:22:26,330.8333333,4.755037783
M,51,4519,M50-54 ,5:22:26,330.8333333,4.755037783
F,48,4520,F45-49 ,5:22:28,357.8833333,4.395636381
M,39,4521,M35-39 ,5:22:29,357.2833333,4.403018146
F,47,4522,F45-49 ,5:22:29,330.9833333,4.752882824
M,36,4523,M35-39 ,5:22:29,337.8166667,4.656741822
F,39,4524,F35-39 ,5:22:30,357.3666667,4.401991419
F,35,4525,F35-39 ,5:22:32,335.4666667,4.689363076
F,37,4526,F35-39 ,5:22:32,346.2666667,4.543102618
F,29,4527,F25-29 ,5:22:34,328.85,4.78371598
M,40,4528,M40-44 ,5:22:34,357.25,4.403428971
F,28,4529,F25-29 ,5:22:35,348.3333333,4.516148325
F,56,4530,F55-59 ,5:22:35,335.6,4.6875
M,39,4531,M35-39 ,5:22:35,324.8166667,4.84311663
M,48,4532,M45-49 ,5:22:37,355.55,4.424483195
F,28,4533,F25-29 ,5:22:39,347.3166667,4.529368012
M,30,4534,M30-34 ,5:22:39,355.3166667,4.427388714
M,33,4535,M30-34 ,5:22:39,336.0333333,4.681455213
F,55,4536,F55-59 ,5:22:40,340.1333333,4.6250245
F,56,4537,F55-59 ,5:22:41,331.3333333,4.747862173
M,64,4538,M60-64 ,5:22:45,327.75,4.799771167
M,60,4539,M60-64 ,5:22:46,327.5,4.803435115
F,36,4540,F35-39 ,5:22:47,333.8666667,4.711836062
F,36,4541,F35-39 ,5:22:52,338.4166667,4.648485595
M,38,4542,M35-39 ,5:22:53,338.4333333,4.648256673
F,47,4543,F45-49 ,5:22:56,323.0666667,4.869351011
F,36,4544,F35-39 ,5:22:57,327.4833333,4.803679577
F,29,4545,F25-29 ,5:22:57,333.2,4.721263505
F,29,4546,F25-29 ,5:22:58,322.9666667,4.870858706
M,46,4547,M45-49 ,5:22:58,331.6333333,4.743567193
F,30,4548,F30-34 ,5:22:58,329.6666667,4.771865521
F,23,4549,F18-24 ,5:22:58,351.8166667,4.471433986
F,47,4550,F45-49 ,5:22:59,331.6333333,4.743567193
M,32,4551,M30-34 ,5:23:01,357.6333333,4.398709106
M,37,4552,M35-39 ,5:23:03,359.8833333,4.371208262
M,26,4553,M25-29 ,5:23:03,349.3,4.503650157
M,30,4554,M30-34 ,5:23:04,356.05,4.418269906
M,38,4555,M35-39 ,5:23:04,331.7666667,4.741660806
F,36,4556,F35-39 ,5:23:04,331.75,4.74189902
F,28,4557,F25-29 ,5:23:04,356.05,4.418269906
M,49,4558,M45-49 ,5:23:05,349.3166667,4.503435278
M,42,4559,M40-44 ,5:23:05,358.5833333,4.387055543
F,36,4560,F35-39 ,5:23:05,331.2666667,4.74881767
M,27,4561,M25-29 ,5:23:05,358.0666667,4.393385775
M,42,4562,M40-44 ,5:23:06,348.4166667,4.515068166
M,40,4563,M40-44 ,5:23:07,327.8333333,4.798551093
M,59,4564,M55-59 ,5:23:08,338.2333333,4.651005223
F,26,4565,F25-29 ,5:23:08,333.7166667,4.713953953
F,32,4566,F30-34 ,5:23:09,336.75,4.671492205
M,59,4567,M55-59 ,5:23:10,325.9666667,4.826030269
F,57,4568,F55-59 ,5:23:10,332.0666667,4.737377033
M,29,4569,M25-29 ,5:23:11,336.9166667,4.669181301
F,26,4570,F25-29 ,5:23:11,331.6166667,4.743805599
F,25,4571,F25-29 ,5:23:13,331.9166667,4.739517951
M,42,4572,M40-44 ,5:23:14,329.9833333,4.767286227
F,41,4573,F40-44 ,5:23:15,326.2,4.822578173
M,19,4574,M18-24 ,5:23:15,340.8,4.615977113
M,46,4575,M45-49 ,5:23:16,332.2,4.735475617
F,30,4576,F30-34 ,5:23:16,334.1333333,4.708075619
F,33,4577,F30-34 ,5:23:17,338.8166667,4.642997688
M,56,4578,M55-59 ,5:23:17,323.75,4.859073359
F,38,4579,F35-39 ,5:23:20,339.2166667,4.637522724
F,41,4580,F40-44 ,5:23:21,331.8166667,4.740946306
M,40,4581,M40-44 ,5:23:22,327.9833333,4.796356522
F,27,4582,F25-29 ,5:23:22,348.1166667,4.518959161
F,37,4583,F35-39 ,5:23:24,356.3333333,4.414756782
F,37,4584,F35-39 ,5:23:25,336.9833333,4.66825758
F,25,4585,F25-29 ,5:23:25,358.0666667,4.393385775
F,35,4586,F35-39 ,5:23:28,356.7166667,4.410012615
F,36,4587,F35-39 ,5:23:29,352.2666667,4.465721991
F,28,4588,F25-29 ,5:23:30,352.2666667,4.465721991
F,43,4589,F40-44 ,5:23:30,330.1166667,4.765360731
M,68,4590,M65-69 ,5:23:32,356.5,4.412692847
M,37,4591,M35-39 ,5:23:33,356.5,4.412692847
M,58,4592,M55-59 ,5:23:33,337.0333333,4.667565028
M,29,4593,M25-29 ,5:23:33,348.85,4.509459653
M,27,4594,M25-29 ,5:23:33,332.25,4.73476298
M,42,4595,M40-44 ,5:23:35,329.9666667,4.767527023
M,42,4596,M40-44 ,5:23:36,352.55,4.462133031
M,34,4597,M30-34 ,5:23:37,348.5166667,4.513772656
F,37,4598,F35-39 ,5:23:37,334.6666667,4.700572709
F,43,4599,F40-44 ,5:23:38,334.5166667,4.702680484
M,63,4600,M60-64 ,5:23:41,328.0666667,4.795138183
M,39,4601,M35-39 ,5:23:41,328.4,4.790271011
F,39,4602,F35-39 ,5:23:42,334.7666667,4.699168575
M,51,4603,M50-54 ,5:23:43,328.0666667,4.795138183
F,46,4604,F45-49 ,5:23:44,360.5333333,4.363327478
F,18,4605,F18-24 ,5:23:44,348,4.520474138
M,45,4606,M45-49 ,5:23:45,348,4.520474138
F,47,4607,F45-49 ,5:23:45,360.55,4.36312578
F,55,4608,F55-59 ,5:23:45,360.55,4.36312578
M,53,4609,M50-54 ,5:23:50,337.3333333,4.663414032
M,37,4610,M35-39 ,5:23:50,334.2666667,4.706197647
F,34,4611,F30-34 ,5:23:50,334.2833333,4.705963005
F,38,4612,F35-39 ,5:23:50,334.2666667,4.706197647
M,36,4613,M35-39 ,5:23:51,332.0333333,4.737852625
F,45,4614,F45-49 ,5:23:52,335.0166667,4.695661907
M,32,4615,M30-34 ,5:23:52,357.3833333,4.401786131
M,49,4616,M45-49 ,5:23:53,359.2333333,4.379117565
F,37,4617,F35-39 ,5:23:55,349.6,4.499785469
M,26,4618,M25-29 ,5:23:55,332.2,4.735475617
M,46,4619,M45-49 ,5:23:55,349.95,4.495285041
F,28,4620,F25-29 ,5:23:55,332.2166667,4.735238047
M,41,4621,M40-44 ,5:23:57,330.7833333,4.755756538
M,40,4622,M40-44 ,5:23:57,326.4,4.819623162
F,35,4623,F35-39 ,5:23:59,332.6833333,4.728595762
M,41,4624,M40-44 ,5:24:00,330.2333333,4.763677198
F,53,4625,F50-54 ,5:24:00,359.0666667,4.381150204
M,40,4626,M40-44 ,5:24:01,352.6833333,4.460446104
F,22,4627,F18-24 ,5:24:02,348.5666667,4.513125179
M,42,4628,M40-44 ,5:24:02,326.35,4.820361575
M,28,4629,M25-29 ,5:24:04,339.2666667,4.636839261
M,29,4630,M25-29 ,5:24:04,339.2833333,4.636611485
M,28,4631,M25-29 ,5:24:06,328.75,4.785171103
M,63,4632,M60-64 ,5:24:08,360.05,4.369184835
M,42,4633,M40-44 ,5:24:08,328.4833333,4.789055761
M,49,4634,M45-49 ,5:24:09,358.95,4.382574175
F,39,4635,F35-39 ,5:24:11,353.1166667,4.454972389
F,53,4636,F50-54 ,5:24:12,339.9166667,4.627972542
M,35,4637,M35-39 ,5:24:14,355.0833333,4.430298052
M,57,4638,M55-59 ,5:24:14,324.95,4.841129405
M,51,4639,M50-54 ,5:24:15,338,4.654215976
M,43,4640,M40-44 ,5:24:16,332.6,4.729780517
F,38,4641,F35-39 ,5:24:16,338,4.654215976
F,27,4642,F25-29 ,5:24:18,356.7666667,4.409394562
M,34,4643,M30-34 ,5:24:18,330.6,4.758393829
M,40,4644,M40-44 ,5:24:18,345.7333333,4.550110875
M,36,4645,M35-39 ,5:24:18,345.7333333,4.550110875
F,51,4646,F50-54 ,5:24:19,332.6666667,4.728832665
M,49,4647,M45-49 ,5:24:20,337.9666667,4.654675017
M,43,4648,M40-44 ,5:24:21,330.6833333,4.757194698
F,36,4649,F35-39 ,5:24:21,334.6666667,4.700572709
M,46,4650,M45-49 ,5:24:22,346.8666667,4.53524409
M,47,4651,M45-49 ,5:24:22,344.2333333,4.569938027
M,40,4652,M40-44 ,5:24:22,337.4666667,4.661571513
M,32,4653,M30-34 ,5:24:23,335.3,4.691694005
F,24,4654,F18-24 ,5:24:26,348.7666667,4.510537131
M,55,4655,M55-59 ,5:24:28,324.7666667,4.84386226
F,46,4656,F45-49 ,5:24:29,355.5333333,4.424690606
F,35,4657,F35-39 ,5:24:29,343.9166667,4.574145869
M,32,4658,M30-34 ,5:24:30,337.3833333,4.662722917
M,52,4659,M50-54 ,5:24:32,329.5666667,4.773313442
F,29,4660,F25-29 ,5:24:32,344.8,4.562427494
M,54,4661,M50-54 ,5:24:32,353.9166667,4.444902284
F,18,4662,F18-24 ,5:24:37,328.9333333,4.782504054
F,38,4663,F35-39 ,5:24:37,334.8333333,4.698232952
F,40,4664,F40-44 ,5:24:37,346.4666667,4.540480085
F,45,4665,F45-49 ,5:24:37,360.25,4.366759195
M,48,4666,M45-49 ,5:24:38,331.05,4.751925691
M,37,4667,M35-39 ,5:24:38,342.0166667,4.599556552
M,49,4668,M45-49 ,5:24:39,340.3833333,4.621627577
M,32,4669,M30-34 ,5:24:40,331.45,4.746190979
F,32,4670,F30-34 ,5:24:40,329.5166667,4.774037732
F,32,4671,F30-34 ,5:24:40,331.4666667,4.745952333
M,27,4672,M25-29 ,5:24:47,333.1,4.722680877
F,26,4673,F25-29 ,5:24:48,333.1,4.722680877
M,23,4674,M18-24 ,5:24:50,350.7166667,4.485458347
M,49,4675,M45-49 ,5:24:50,333.8833333,4.711600859
F,49,4676,F45-49 ,5:24:51,352.8333333,4.458549835
M,35,4677,M35-39 ,5:24:51,357.7666667,4.397069785
F,29,4678,F25-29 ,5:24:52,349.05,4.506875806
M,35,4679,M35-39 ,5:24:53,335.15,4.693793824
F,30,4680,F30-34 ,5:24:53,335.1666667,4.693560418
M,53,4681,M50-54 ,5:24:54,333.1166667,4.722444589
M,40,4682,M40-44 ,5:24:54,331.75,4.74189902
M,44,4683,M40-44 ,5:24:55,340.2833333,4.622985747
M,37,4684,M35-39 ,5:24:55,335.5,4.688897168
F,56,4685,F55-59 ,5:24:57,357.3666667,4.401991419
F,32,4686,F30-34 ,5:24:58,359.4833333,4.376072141
F,39,4687,F35-39 ,5:25:03,327.4666667,4.803924064
M,30,4688,M30-34 ,5:25:04,333.3833333,4.7186672
F,49,4689,F45-49 ,5:25:05,338.5,4.647341211
F,23,4690,F18-24 ,5:25:05,338.5166667,4.647112402
F,18,4691,F18-24 ,5:25:05,344.7333333,4.563309805
F,34,4692,F30-34 ,5:25:05,349.6833333,4.498713121
F,38,4693,F35-39 ,5:25:05,350.8666667,4.483540756
M,36,4694,M35-39 ,5:25:05,350.8666667,4.483540756
F,43,4695,F40-44 ,5:25:06,335.8666667,4.683778285
F,53,4696,F50-54 ,5:25:06,340.8333333,4.615525672
F,37,4697,F35-39 ,5:25:06,358.4666667,4.388483355
F,24,4698,F18-24 ,5:25:08,334,4.70995509
F,42,4699,F40-44 ,5:25:08,338.1833333,4.651692869
F,41,4700,F40-44 ,5:25:09,359.95,4.370398666
M,41,4701,M40-44 ,5:25:09,359.95,4.370398666
M,64,4702,M60-64 ,5:25:11,325.7666667,4.828993144
M,46,4703,M45-49 ,5:25:11,329.35,4.776453621
F,25,4704,F25-29 ,5:25:12,351.3333333,4.477585389
M,37,4705,M35-39 ,5:25:13,353.0666667,4.455603285
M,41,4706,M40-44 ,5:25:16,347.4333333,4.527847069
M,27,4707,M25-29 ,5:25:19,350.5,4.488231098
M,27,4708,M25-29 ,5:25:19,349.55,4.500429123
F,41,4709,F40-44 ,5:25:20,328.2,4.793190128
M,50,4710,M50-54 ,5:25:20,360.0666667,4.368982596
M,45,4711,M45-49 ,5:25:20,328.2,4.793190128
M,39,4712,M35-39 ,5:25:20,331.8,4.741184448
F,30,4713,F30-34 ,5:25:20,329.55,4.773554848
F,29,4714,F25-29 ,5:25:20,356.3,4.415169801
F,54,4715,F50-54 ,5:25:22,362.1666667,4.343649333
M,62,4716,M60-64 ,5:25:23,359.9166667,4.370803427
F,55,4717,F55-59 ,5:25:24,331.6666667,4.743090452
F,41,4718,F40-44 ,5:25:24,349.9333333,4.495499143
M,29,4719,M25-29 ,5:25:25,332.2166667,4.735238047
